宝宝:0.06080,0.00018,0.00011,0.00119,0.00016,0.00021,0.00017,0.00142,0.00073,0.00006,0.00007,0.00091,0.00033,0.00024,0.00133,0.00030,0.00029,0.00045
孩子:0.06915,0.00038,0.00016,0.00212,0.00047,0.00024,0.00030,0.00405,0.00030,0.00083,0.00019,0.00189,0.00433,0.00036,0.00328,0.00055,0.00130,0.00198
妈妈:0.02741,0.00018,0.00016,0.00221,0.00039,0.00116,0.00006,0.00273,0.00013,0.00003,0.00014,0.00067,0.00169,0.00036,0.00182,0.00014,0.00032,0.00094
怀孕:0.01529,0.00005,0.00005,0.00102,0.00016,0.00018,0.00003,0.00023,0.00018,0.00006,0.00005,0.00037,0.00078,0.00015,0.00133,0.00003,0.00023,0.00045
家长:0.00860,0.00005,0.00005,0.00015,0.00024,0.00005,0.00011,0.00010,0.00005,0.00003,0.00007,0.00024,0.00107,0.00006,0.00012,0.00003,0.00003,0.00011
父母:0.00888,0.00005,0.00005,0.00055,0.00024,0.00011,0.00006,0.00015,0.00008,0.00027,0.00010,0.00085,0.00212,0.00024,0.00170,0.00008,0.00032,0.00070
孕期:0.00576,0.00005,0.00005,0.00012,0.00008,0.00008,0.00003,0.00015,0.00003,0.00003,0.00002,0.00018,0.00007,0.00009,0.00006,0.00003,0.00006,0.00003
顺产:0.00536,0.00003,0.00005,0.00003,0.00008,0.00003,0.00003,0.00005,0.00003,0.00003,0.00002,0.00006,0.00007,0.00003,0.00006,0.00003,0.00003,0.00003
孕妇:0.00689,0.00003,0.00005,0.00015,0.00008,0.00016,0.00006,0.00031,0.00003,0.00009,0.00005,0.00085,0.00072,0.00006,0.00030,0.00003,0.00006,0.00019
生:0.00855,0.00003,0.00011,0.00073,0.00118,0.00016,0.00011,0.00064,0.00020,0.00086,0.00012,0.00091,0.00081,0.00009,0.00200,0.00008,0.00016,0.00048
产后:0.00556,0.00003,0.00005,0.00044,0.00008,0.00013,0.00003,0.00005,0.00005,0.00003,0.00002,0.00024,0.00007,0.00003,0.00006,0.00003,0.00003,0.00005
胎儿:0.00488,0.00003,0.00005,0.00006,0.00008,0.00003,0.00003,0.00008,0.00003,0.00006,0.00002,0.00030,0.00020,0.00003,0.00006,0.00003,0.00003,0.00005
婆婆:0.00656,0.00003,0.00005,0.00032,0.00008,0.00011,0.00003,0.00201,0.00005,0.00003,0.00002,0.00012,0.00091,0.00006,0.00109,0.00003,0.00010,0.00005
医生:0.00767,0.00003,0.00005,0.00044,0.00016,0.00011,0.00011,0.00018,0.00010,0.00018,0.00002,0.00536,0.00186,0.00006,0.00158,0.00006,0.00006,0.00061
剖腹产:0.00372,0.00003,0.00005,0.00012,0.00008,0.00003,0.00003,0.00003,0.00003,0.00003,0.00002,0.00012,0.00007,0.00003,0.00012,0.00003,0.00003,0.00005
男宝:0.00362,0.00003,0.00005,0.00003,0.00008,0.00003,0.00003,0.00005,0.00003,0.00003,0.00002,0.00006,0.00003,0.00003,0.00006,0.00003,0.00003,0.00003
男孩:0.00568,0.00008,0.00011,0.00026,0.00024,0.00008,0.00008,0.00008,0.00008,0.00009,0.00017,0.00037,0.00111,0.00024,0.00085,0.00003,0.00026,0.00131
宝妈:0.00322,0.00003,0.00005,0.00003,0.00008,0.00005,0.00003,0.00010,0.00003,0.00003,0.00002,0.00006,0.00003,0.00003,0.00006,0.00003,0.00003,0.00003
