宝宝:0.05256,0.00014,0.00009,0.00090,0.00015,0.00016,0.00013,0.00114,0.00057,0.00005,0.00006,0.00078,0.00027,0.00018,0.00114,0.00025,0.00024,0.00037
孩子:0.05978,0.00031,0.00014,0.00161,0.00044,0.00019,0.00024,0.00324,0.00024,0.00066,0.00015,0.00161,0.00354,0.00026,0.00280,0.00045,0.00105,0.00161
吃:0.01167,0.00018,0.00074,0.00170,0.00044,0.00093,0.00056,0.05431,0.00045,0.00195,0.00070,0.03336,0.00258,0.00092,0.00291,0.00063,0.00366,0.00129
穿:0.00115,0.00021,0.00032,0.00295,0.00015,0.03391,0.00011,0.00014,0.00022,0.00085,0.00052,0.00026,0.00077,0.00092,0.00052,0.00009,0.00058,0.00068
民间故事:0.00002,0.00002,0.00005,0.00002,0.00007,0.00002,0.00002,0.00004,0.00002,0.00102,0.00002,0.00005,0.00037,0.00002,0.02628,0.00002,0.00008,0.00002
好吃:0.00015,0.00004,0.00014,0.00011,0.00015,0.00004,0.00006,0.02410,0.00002,0.00005,0.00002,0.00073,0.00003,0.00009,0.00010,0.00005,0.00018,0.00004
科学家:0.00013,0.00002,0.02061,0.00002,0.00007,0.00004,0.00002,0.00002,0.00002,0.00005,0.00008,0.00010,0.00003,0.00002,0.00005,0.00025,0.00008,0.00024
地球:0.00004,0.00016,0.02371,0.00011,0.00015,0.00012,0.00006,0.00008,0.00006,0.00021,0.00037,0.00016,0.00019,0.00011,0.00010,0.00011,0.00100,0.00035
LOL:0.00002,0.00002,0.00005,0.00009,0.00007,0.00006,0.00002,0.00002,0.01947,0.00002,0.00006,0.00005,0.00011,0.00004,0.00010,0.00005,0.00003,0.00002
SUV:0.00002,0.01803,0.00005,0.00002,0.00007,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00005,0.00002,0.00005,0.00002,0.00003,0.00004
宇宙:0.00002,0.00004,0.01779,0.00009,0.00007,0.00014,0.00006,0.00004,0.00028,0.00009,0.00008,0.00005,0.00003,0.00004,0.00005,0.00014,0.00003,0.00007
游戏:0.00022,0.00006,0.00023,0.00062,0.00015,0.00006,0.00028,0.00006,0.01949,0.00014,0.00015,0.00005,0.00016,0.00007,0.00021,0.00065,0.00013,0.00013
中国:0.00100,0.00507,0.00675,0.00432,0.00015,0.00171,0.01567,0.00345,0.00201,0.02586,0.06143,0.00093,0.00535,0.01196,0.00036,0.00950,0.02173,0.02117
妈妈:0.02370,0.00014,0.00014,0.00167,0.00036,0.00091,0.00004,0.00219,0.00010,0.00002,0.00012,0.00057,0.00138,0.00026,0.00156,0.00011,0.00026,0.00076
故事:0.00083,0.00027,0.00037,0.00064,0.00146,0.00025,0.00045,0.00037,0.00105,0.00233,0.00029,0.00026,0.00117,0.00039,0.02872,0.00061,0.00103,0.00037
做法:0.00078,0.00010,0.00005,0.00004,0.00015,0.00004,0.00002,0.01683,0.00006,0.00007,0.00004,0.00016,0.00016,0.00004,0.00016,0.00005,0.00003,0.00009
