LOL:0.00002,0.00002,0.00004,0.00007,0.00005,0.00005,0.00002,0.00002,0.01567,0.00002,0.00005,0.00004,0.00008,0.00003,0.00008,0.00004,0.00002,0.00002
SUV:0.00002,0.01458,0.00004,0.00002,0.00005,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00004,0.00002,0.00004,0.00002,0.00002,0.00003
航母:0.00002,0.00002,0.00004,0.00002,0.00005,0.00003,0.00005,0.00002,0.00006,0.00002,0.00848,0.00004,0.00002,0.00002,0.00004,0.00005,0.00006,0.00007
荣耀:0.00002,0.00008,0.00004,0.00002,0.00005,0.00010,0.00003,0.00002,0.00905,0.00013,0.00006,0.00004,0.00002,0.00017,0.00004,0.00047,0.00002,0.00010
玩家:0.00002,0.00002,0.00004,0.00005,0.00005,0.00003,0.00007,0.00002,0.00760,0.00002,0.00005,0.00004,0.00004,0.00003,0.00004,0.00002,0.00002,0.00003
手游:0.00002,0.00002,0.00004,0.00002,0.00005,0.00002,0.00002,0.00002,0.00732,0.00002,0.00005,0.00004,0.00002,0.00002,0.00004,0.00004,0.00002,0.00002
小米:0.00004,0.00003,0.00004,0.00002,0.00005,0.00005,0.00005,0.00016,0.00011,0.00002,0.00002,0.00008,0.00002,0.00002,0.00004,0.00850,0.00006,0.00002
守望:0.00002,0.00002,0.00004,0.00002,0.00010,0.00002,0.00003,0.00002,0.00643,0.00002,0.00006,0.00004,0.00004,0.00005,0.00004,0.00005,0.00006,0.00002
美军:0.00002,0.00002,0.00004,0.00002,0.00005,0.00002,0.00002,0.00002,0.00002,0.00062,0.00955,0.00004,0.00004,0.00002,0.00004,0.00002,0.00002,0.00035
股:0.00002,0.00003,0.00004,0.00002,0.00005,0.00002,0.00573,0.00005,0.00002,0.00002,0.00005,0.00004,0.00002,0.00002,0.00008,0.00007,0.00002,0.00003
科学家:0.00011,0.00002,0.01570,0.00002,0.00005,0.00003,0.00002,0.00002,0.00002,0.00004,0.00006,0.00008,0.00002,0.00002,0.00004,0.00019,0.00006,0.00018
奥迪:0.00002,0.00511,0.00004,0.00003,0.00010,0.00002,0.00002,0.00002,0.00002,0.00002,0.00003,0.00004,0.00025,0.00002,0.00004,0.00004,0.00002,0.00003
NBA:0.00002,0.00005,0.00007,0.00003,0.00010,0.00007,0.00003,0.00002,0.00006,0.00002,0.00002,0.00004,0.00002,0.00694,0.00004,0.00009,0.00002,0.00002
股份:0.00002,0.00005,0.00004,0.00003,0.00005,0.00002,0.00507,0.00002,0.00002,0.00002,0.00002,0.00004,0.00004,0.00005,0.00004,0.00016,0.00002,0.00005
美食:0.00009,0.00002,0.00004,0.00014,0.00005,0.00007,0.00002,0.00944,0.00003,0.00004,0.00002,0.00020,0.00002,0.00007,0.00004,0.00004,0.00132,0.00007
美味:0.00012,0.00003,0.00004,0.00002,0.00005,0.00003,0.00003,0.00903,0.00003,0.00002,0.00002,0.00024,0.00004,0.00002,0.00004,0.00004,0.00030,0.00012
毛主席:0.00002,0.00005,0.00004,0.00007,0.00005,0.00002,0.00002,0.00007,0.00002,0.00606,0.00030,0.00004,0.00004,0.00002,0.00004,0.00004,0.00002,0.00003
公告:0.00002,0.00007,0.00007,0.00002,0.00005,0.00002,0.00541,0.00002,0.00027,0.00002,0.00002,0.00004,0.00019,0.00002,0.00004,0.00005,0.00010,0.00003
好吃:0.00012,0.00003,0.00011,0.00008,0.00010,0.00003,0.00005,0.02022,0.00002,0.00004,0.00002,0.00056,0.00002,0.00007,0.00008,0.00004,0.00014,0.00003
海军:0.00002,0.00002,0.00007,0.00002,0.00005,0.00005,0.00003,0.00002,0.00002,0.00019,0.00559,0.00004,0.00006,0.00002,0.00004,0.00005,0.00004,0.00008
王者:0.00002,0.00020,0.00004,0.00005,0.00010,0.00007,0.00020,0.00003,0.01102,0.00013,0.00006,0.00004,0.00004,0.00027,0.00004,0.00018,0.00002,0.00007
穿衣:0.00014,0.00002,0.00004,0.00022,0.00005,0.00512,0.00002,0.00002,0.00002,0.00006,0.00003,0.00004,0.00002,0.00005,0.00004,0.00005,0.00002,0.00003
魔兽:0.00002,0.00003,0.00011,0.00047,0.00005,0.00002,0.00002,0.00003,0.00644,0.00002,0.00003,0.00004,0.00006,0.00034,0.00004,0.00011,0.00004,0.00002
坦克:0.00002,0.00012,0.00004,0.00002,0.00005,0.00002,0.00002,0.00002,0.00102,0.00011,0.00401,0.00004,0.00004,0.00002,0.00004,0.00002,0.00006,0.00010
先锋:0.00002,0.00005,0.00004,0.00003,0.00005,0.00002,0.00005,0.00002,0.00608,0.00004,0.00008,0.00004,0.00004,0.00003,0.00004,0.00009,0.00006,0.00002
球员:0.00002,0.00002,0.00004,0.00002,0.00005,0.00002,0.00002,0.00002,0.00006,0.00002,0.00002,0.00004,0.00002,0.00488,0.00004,0.00002,0.00002,0.00003
特朗普:0.00002,0.00002,0.00011,0.00002,0.00005,0.00005,0.00036,0.00002,0.00002,0.00004,0.00016,0.00004,0.00002,0.00003,0.00004,0.00007,0.00002,0.00449
时尚:0.00012,0.00071,0.00004,0.00069,0.00005,0.01238,0.00007,0.00012,0.00003,0.00007,0.00003,0.00004,0.00018,0.00007,0.00004,0.00016,0.00014,0.00018
VR:0.00002,0.00003,0.00007,0.00012,0.00005,0.00002,0.00010,0.00002,0.00124,0.00002,0.00002,0.00004,0.00002,0.00005,0.00004,0.00445,0.00002,0.00007
火星:0.00004,0.00002,0.01031,0.00014,0.00005,0.00002,0.00002,0.00002,0.00005,0.00004,0.00012,0.00004,0.00002,0.00003,0.00004,0.00007,0.00002,0.00010
车主:0.00004,0.00420,0.00004,0.00002,0.00005,0.00002,0.00005,0.00002,0.00002,0.00002,0.00002,0.00004,0.00146,0.00002,0.00008,0.00005,0.00010,0.00007
有限公司:0.00002,0.00002,0.00004,0.00002,0.00005,0.00002,0.00426,0.00002,0.00002,0.00002,0.00002,0.00004,0.00006,0.00002,0.00004,0.00005,0.00002,0.00002
车:0.00009,0.01486,0.00004,0.00014,0.00010,0.00003,0.00027,0.00002,0.00019,0.00009,0.00025,0.00004,0.00207,0.00017,0.00023,0.00053,0.00041,0.00025
用户:0.00002,0.00010,0.00004,0.00002,0.00005,0.00002,0.00014,0.00002,0.00014,0.00002,0.00005,0.00004,0.00008,0.00002,0.00004,0.00365,0.00002,0.00005
华为:0.00002,0.00002,0.00004,0.00003,0.00010,0.00003,0.00022,0.00003,0.00006,0.00002,0.00003,0.00004,0.00006,0.00002,0.00004,0.00659,0.00004,0.00005
希拉里:0.00002,0.00002,0.00004,0.00003,0.00005,0.00005,0.00005,0.00002,0.00003,0.00002,0.00005,0.00004,0.00002,0.00002,0.00004,0.00005,0.00002,0.00340
万科:0.00002,0.00002,0.00004,0.00002,0.00005,0.00002,0.00397,0.00002,0.00002,0.00002,0.00002,0.00004,0.00002,0.00003,0.00004,0.00011,0.00002,0.00002
南海:0.00002,0.00002,0.00004,0.00007,0.00005,0.00003,0.00007,0.00002,0.00002,0.00011,0.00310,0.00004,0.00002,0.00002,0.00004,0.00002,0.00012,0.00197
皇帝:0.00004,0.00005,0.00004,0.00005,0.00005,0.00002,0.00002,0.00007,0.00019,0.01202,0.00003,0.00012,0.00004,0.00014,0.00008,0.00004,0.00010,0.00005
搭配:0.00021,0.00008,0.00004,0.00012,0.00005,0.00714,0.00003,0.00104,0.00129,0.00004,0.00014,0.00028,0.00002,0.00007,0.00004,0.00004,0.00002,0.00002
清朝:0.00002,0.00002,0.00004,0.00003,0.00005,0.00002,0.00003,0.00002,0.00002,0.00484,0.00009,0.00004,0.00004,0.00003,0.00011,0.00002,0.00006,0.00005
胎儿:0.00345,0.00002,0.00004,0.00003,0.00005,0.00002,0.00002,0.00005,0.00002,0.00004,0.00002,0.00020,0.00012,0.00002,0.00004,0.00002,0.00002,0.00003
做法:0.00064,0.00008,0.00004,0.00003,0.00010,0.00003,0.00002,0.01412,0.00005,0.00006,0.00003,0.00012,0.00012,0.00003,0.00011,0.00004,0.00002,0.00007
产后:0.00393,0.00002,0.00004,0.00025,0.00005,0.00008,0.00002,0.00003,0.00003,0.00002,0.00002,0.00016,0.00004,0.00002,0.00004,0.00002,0.00002,0.00003
发型:0.00005,0.00002,0.00004,0.00029,0.00005,0.00428,0.00002,0.00002,0.00006,0.00004,0.00002,0.00004,0.00006,0.00012,0.00004,0.00002,0.00004,0.00003
