六安:0.0000,3.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0082,0.0000,3.0082,0.0000,0.0000,0.0000,7.5204,0.0000
小詹姆斯:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000
杨云:2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
比昂科威:0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
八宿:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000
霍金白:0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
佛罗里达:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904
纳西:0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
赵云侠:0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
奥兹:0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
滁州:1.7918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3753,1.7918,0.0000,0.0000,0.0000,0.0000
大声:1.2809,0.0000,0.0000,1.2809,0.0000,0.0000,0.0000,0.0000,0.0000,2.5619,1.2809,0.0000,1.2809,0.0000,0.0000,0.0000,0.0000,0.0000
英伟达:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000
李准:0.0000,0.0000,0.0000,10.9861,0.0000,0.0000,0.0000,0.0000,0.0000,2.1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
张呈栋:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6711,0.0000,0.0000,0.0000,0.0000
史蒂芬亨:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000
黄明:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000
新莽:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
远东:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8428,3.8428,2.5619,0.0000,0.0000,0.0000,0.0000,1.2809,8.9665
刘国梁:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1972,65.9167,0.0000,0.0000,0.0000,0.0000
瓜哥:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000
铁西:0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
散财:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
周靖人:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000
望城:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
陈雪峰:0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
张云龙:0.0000,0.0000,0.0000,8.6711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
O:4.3944,1.0986,0.0000,0.0000,0.0000,2.1972,1.0986,0.0000,0.0000,0.0000,0.0000,2.1972,0.0000,0.0000,0.0000,0.0000,1.0986,0.0000
景泰:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3944,2.1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
李凯:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000
哈药集团:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
