宝宝:0.0740,0.0002,0.0001,0.0014,0.0002,0.0002,0.0002,0.0016,0.0008,0.0000,0.0001,0.0013,0.0004,0.0002,0.0021,0.0003,0.0003,0.0005
孩子:0.0841,0.0004,0.0001,0.0025,0.0008,0.0002,0.0003,0.0045,0.0003,0.0010,0.0002,0.0028,0.0059,0.0004,0.0052,0.0006,0.0016,0.0023
吃:0.0164,0.0002,0.0011,0.0026,0.0008,0.0013,0.0008,0.0766,0.0006,0.0029,0.0009,0.0605,0.0043,0.0013,0.0054,0.0009,0.0058,0.0019
穿:0.0016,0.0003,0.0004,0.0046,0.0002,0.0487,0.0001,0.0002,0.0003,0.0013,0.0007,0.0004,0.0012,0.0013,0.0009,0.0001,0.0009,0.0010
民间故事:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0006,0.0000,0.0498,0.0000,0.0001,0.0000
好吃:0.0002,0.0000,0.0001,0.0001,0.0002,0.0000,0.0001,0.0340,0.0000,0.0000,0.0000,0.0012,0.0000,0.0001,0.0001,0.0000,0.0003,0.0000
科学家:0.0002,0.0000,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0003,0.0001,0.0003
地球:0.0000,0.0002,0.0382,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0005,0.0002,0.0003,0.0001,0.0001,0.0001,0.0016,0.0005
LOL:0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0277,0.0000,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000
SUV:0.0000,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
宇宙:0.0000,0.0000,0.0287,0.0001,0.0000,0.0002,0.0001,0.0000,0.0004,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0001
游戏:0.0003,0.0001,0.0003,0.0009,0.0002,0.0001,0.0004,0.0001,0.0277,0.0002,0.0002,0.0000,0.0002,0.0001,0.0003,0.0009,0.0002,0.0002
中国:0.0014,0.0070,0.0108,0.0067,0.0002,0.0024,0.0229,0.0048,0.0028,0.0391,0.0859,0.0016,0.0089,0.0176,0.0006,0.0138,0.0346,0.0312
妈妈:0.0333,0.0002,0.0001,0.0026,0.0006,0.0013,0.0000,0.0031,0.0001,0.0000,0.0001,0.0009,0.0023,0.0004,0.0029,0.0001,0.0004,0.0011
故事:0.0011,0.0003,0.0005,0.0010,0.0030,0.0003,0.0006,0.0005,0.0015,0.0035,0.0004,0.0004,0.0019,0.0005,0.0544,0.0009,0.0016,0.0005
做法:0.0011,0.0001,0.0000,0.0000,0.0002,0.0000,0.0000,0.0237,0.0001,0.0001,0.0000,0.0002,0.0002,0.0000,0.0002,0.0000,0.0000,0.0001
车:0.0001,0.0255,0.0000,0.0002,0.0002,0.0000,0.0005,0.0000,0.0003,0.0001,0.0004,0.0000,0.0047,0.0003,0.0005,0.0010,0.0008,0.0005
火星:0.0000,0.0000,0.0218,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0002
王者:0.0000,0.0003,0.0000,0.0001,0.0002,0.0001,0.0003,0.0000,0.0195,0.0002,0.0001,0.0000,0.0000,0.0005,0.0000,0.0003,0.0000,0.0001
手机:0.0010,0.0003,0.0002,0.0007,0.0003,0.0004,0.0002,0.0001,0.0013,0.0000,0.0002,0.0006,0.0032,0.0002,0.0011,0.0284,0.0008,0.0006
时尚:0.0002,0.0012,0.0000,0.0014,0.0000,0.0217,0.0001,0.0002,0.0000,0.0001,0.0000,0.0000,0.0004,0.0001,0.0000,0.0003,0.0003,0.0003
皇帝:0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0003,0.0231,0.0000,0.0002,0.0000,0.0002,0.0001,0.0000,0.0002,0.0001
美军:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006
英雄:0.0000,0.0002,0.0001,0.0007,0.0000,0.0001,0.0001,0.0000,0.0212,0.0028,0.0007,0.0001,0.0004,0.0012,0.0002,0.0001,0.0000,0.0003
荣耀:0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0160,0.0002,0.0001,0.0000,0.0000,0.0003,0.0000,0.0009,0.0000,0.0002
航母:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0147,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001
历史:0.0001,0.0003,0.0016,0.0004,0.0003,0.0002,0.0010,0.0001,0.0010,0.0283,0.0011,0.0002,0.0004,0.0035,0.0000,0.0004,0.0018,0.0014
美味:0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0006,0.0002
怀孕:0.0186,0.0000,0.0000,0.0012,0.0002,0.0002,0.0000,0.0002,0.0002,0.0000,0.0000,0.0005,0.0010,0.0001,0.0021,0.0000,0.0003,0.0005
玩家:0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0134,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
句子:0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
美食:0.0001,0.0000,0.0000,0.0002,0.0000,0.0001,0.0000,0.0159,0.0000,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000,0.0000,0.0027,0.0001
手游:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
人类:0.0001,0.0001,0.0203,0.0001,0.0003,0.0000,0.0001,0.0002,0.0004,0.0003,0.0004,0.0005,0.0002,0.0001,0.0002,0.0014,0.0006,0.0007
小米:0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0159,0.0001,0.0000
菜:0.0001,0.0003,0.0001,0.0001,0.0000,0.0001,0.0001,0.0156,0.0003,0.0003,0.0001,0.0031,0.0005,0.0001,0.0002,0.0000,0.0001,0.0001
苹果:0.0002,0.0001,0.0001,0.0003,0.0000,0.0002,0.0007,0.0008,0.0004,0.0000,0.0001,0.0012,0.0006,0.0000,0.0002,0.0180,0.0002,0.0006
汽车:0.0000,0.0169,0.0001,0.0001,0.0000,0.0000,0.0018,0.0000,0.0001,0.0001,0.0002,0.0000,0.0011,0.0001,0.0002,0.0019,0.0003,0.0008
战机:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004
导弹:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0115,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0003
NBA:0.0000,0.0001,0.0001,0.0000,0.0002,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0131,0.0000,0.0001,0.0000,0.0000
守望:0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0114,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0001,0.0001,0.0000
总统:0.0000,0.0002,0.0001,0.0001,0.0000,0.0001,0.0001,0.0000,0.0000,0.0010,0.0006,0.0000,0.0001,0.0001,0.0001,0.0000,0.0002,0.0153
人生:0.0009,0.0005,0.0000,0.0017,0.0495,0.0007,0.0007,0.0004,0.0007,0.0019,0.0003,0.0000,0.0011,0.0004,0.0008,0.0007,0.0008,0.0003
黑洞:0.0000,0.0000,0.0131,0.0000,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
NASA:0.0000,0.0000,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0001
先锋:0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0107,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000
旅游:0.0001,0.0001,0.0003,0.0002,0.0000,0.0001,0.0006,0.0003,0.0000,0.0001,0.0001,0.0000,0.0009,0.0000,0.0004,0.0006,0.0196,0.0007
发现:0.0024,0.0011,0.0340,0.0012,0.0008,0.0007,0.0005,0.0010,0.0006,0.0019,0.0014,0.0026,0.0076,0.0003,0.0153,0.0008,0.0039,0.0036
华为:0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0123,0.0000,0.0001
男子:0.0002,0.0009,0.0005,0.0006,0.0002,0.0001,0.0000,0.0003,0.0002,0.0001,0.0001,0.0014,0.0269,0.0009,0.0054,0.0000,0.0008,0.0051
魔兽:0.0000,0.0000,0.0001,0.0009,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0000,0.0001,0.0006,0.0000,0.0002,0.0000,0.0000
做:0.0169,0.0024,0.0013,0.0038,0.0109,0.0045,0.0042,0.0373,0.0028,0.0068,0.0022,0.0108,0.0077,0.0024,0.0063,0.0093,0.0025,0.0027
海军:0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0003,0.0097,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0001
解放军:0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0005,0.0094,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001
句:0.0008,0.0001,0.0000,0.0001,0.0276,0.0000,0.0001,0.0000,0.0000,0.0004,0.0001,0.0008,0.0002,0.0000,0.0003,0.0000,0.0000,0.0000
DNF:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
英国:0.0003,0.0005,0.0006,0.0002,0.0000,0.0005,0.0034,0.0002,0.0002,0.0012,0.0011,0.0000,0.0003,0.0013,0.0001,0.0003,0.0006,0.0182
股:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000
量子:0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000
地方:0.0006,0.0005,0.0006,0.0002,0.0006,0.0003,0.0007,0.0006,0.0003,0.0008,0.0004,0.0016,0.0013,0.0004,0.0013,0.0003,0.0201,0.0007
A股:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
街:0.0000,0.0002,0.0000,0.0006,0.0000,0.0122,0.0000,0.0003,0.0002,0.0004,0.0002,0.0000,0.0005,0.0003,0.0001,0.0003,0.0013,0.0003
古代:0.0002,0.0000,0.0005,0.0001,0.0003,0.0001,0.0000,0.0001,0.0000,0.0122,0.0002,0.0003,0.0000,0.0000,0.0012,0.0000,0.0001,0.0000
歼:0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
武器:0.0000,0.0000,0.0002,0.0000,0.0003,0.0000,0.0001,0.0000,0.0041,0.0005,0.0120,0.0001,0.0000,0.0000,0.0002,0.0002,0.0000,0.0005
公告:0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0100,0.0000,0.0004,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0001,0.0002,0.0000
奥迪:0.0000,0.0088,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000
毛主席:0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0116,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
家长:0.0104,0.0000,0.0000,0.0001,0.0003,0.0000,0.0001,0.0001,0.0000,0.0000,0.0001,0.0003,0.0014,0.0000,0.0001,0.0000,0.0000,0.0001
球员:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.0000,0.0000,0.0000
股份:0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0003,0.0000,0.0001
宝马:0.0000,0.0092,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0001,0.0002,0.0003,0.0001,0.0001
搭配:0.0003,0.0001,0.0000,0.0002,0.0000,0.0125,0.0000,0.0017,0.0022,0.0000,0.0002,0.0006,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
奔驰:0.0000,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0005,0.0001,0.0001,0.0001,0.0000,0.0000
